cement,slag,fly_ash,water,superplasticizer,coarse_agg,fine_agg,age_days,strength,age_hours,temperature,humidity,curing_method
194.68,0.0,100.52,170.17,7.48,998.0,901.8,56.0,43.38872468,1344.0,5.454145790696763,47.73208841264788,0
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,56.0,39.2656582,1344.0,23.74642567976505,68.68270446829035,0
165.0,0.02,143.57,163.81,0.0,1005.6,900.9,100.0,37.9556538,2400.0,7.252131027273494,47.1990670889242,0
165.0,128.5,132.1,175.06,8.08,1005.8,746.6,100.0,55.0201848,2400.0,9.752716650722878,51.408553583577145,1
178.03,129.8,118.6,179.94,3.57,1007.3,746.8,100.0,49.99390476,2400.0,9.701049871084194,36.62808916120292,0
167.35,129.9,128.62,175.46,7.79,1006.3,746.6,100.0,53.65502232,2400.0,30.968412084642544,46.12762541405381,0
172.38,13.61,172.37,156.76,4.14,1006.3,856.4,100.0,37.6798634,2400.0,34.84179517061693,35.9088739084206,0
173.54,50.05,173.53,164.77,6.47,1006.2,793.5,100.0,56.06129356,2400.0,28.334750603886384,25.123714663791056,0
167.0,75.4,167.0,164.03,7.91,1007.3,770.1,100.0,56.8128224,2400.0,43.48690193898168,62.24140153669645,1
173.81,93.37,159.9,172.34,9.73,1007.2,746.6,100.0,50.93848688,2400.0,19.994823180948163,66.77489589885113,0
190.34,0.0,125.18,166.61,9.88,1079.0,798.9,100.0,33.56369168,2400.0,16.42848345127443,63.36432422067301,0
250.0,0.0,95.69,191.84,5.33,948.9,857.2,100.0,41.1617172,2400.0,39.74396512757841,52.44458306604007,2
213.5,0.0,174.24,159.21,11.66,1043.6,771.9,100.0,52.95865156,2400.0,13.943833540778105,46.585004612546086,0
194.68,0.0,100.52,170.17,7.48,998.0,901.8,100.0,44.27814872,2400.0,43.52890157762445,80.43335547002776,2
251.37,0.0,118.27,192.94,5.75,1043.6,754.3,100.0,40.14818748,2400.0,5.486178987592654,56.33572495953526,0
446.0,24.0,79.0,162.0,11.61,967.0,712.0,28.0,57.02655996,672.0,43.79515306830556,53.54273143408117,1
446.0,24.0,79.0,162.0,11.64,967.0,712.0,28.0,44.42293868,672.0,6.7263964780230445,21.7949446064505,0
446.0,24.0,79.0,162.0,11.64,967.0,712.0,28.0,51.021224,672.0,40.645724547922846,43.88734793383095,0
446.0,24.0,79.0,162.0,10.3,967.0,712.0,28.0,53.38612668,672.0,26.108044363451995,46.61369331501,1
446.0,24.0,79.0,162.0,11.61,967.0,712.0,3.0,35.36322404,72.0,44.718591844772014,47.91759466278303,1
446.0,24.0,79.0,162.0,11.64,967.0,712.0,3.0,25.02108404,72.0,7.951862589415954,60.61206584591326,1
446.0,24.0,79.0,162.0,11.64,967.0,712.0,3.0,23.34565736,72.0,27.15417137605283,57.352178270881495,0
446.0,24.0,79.0,162.0,11.61,967.0,712.0,7.0,52.00717468,168.0,43.77210142476396,62.55335649554112,1
446.0,24.0,79.0,162.0,11.64,967.0,712.0,7.0,38.01770664,168.0,25.92391376680596,73.54182830794898,1
446.0,24.0,79.0,162.0,11.64,967.0,712.0,7.0,39.300132,168.0,30.1759455254105,76.90900171012655,0
446.0,24.0,79.0,162.0,11.61,967.0,712.0,56.0,61.06688932,1344.0,32.829947559384685,70.2686153358546,1
446.0,24.0,79.0,162.0,11.64,967.0,712.0,56.0,56.14403068,1344.0,23.18164259071093,86.88665871684543,1
446.0,24.0,79.0,162.0,11.64,967.0,712.0,56.0,55.25460664,1344.0,30.102323203362538,21.27628078734532,0
446.0,24.0,79.0,162.0,10.3,967.0,712.0,56.0,54.76507868,1344.0,28.37257247692401,33.70445899784823,0
387.0,20.0,94.0,157.0,14.32,938.0,845.0,28.0,50.23522136,672.0,41.04632041963956,20.52940124846995,0
387.0,20.0,94.0,157.0,13.93,938.0,845.0,28.0,46.68441996,672.0,6.817855213658315,65.32322999082221,0
387.0,20.0,94.0,157.0,11.61,938.0,845.0,28.0,46.68441996,672.0,16.238527583689212,82.86213842649909,0
387.0,20.0,94.0,157.0,14.32,938.0,845.0,3.0,22.752708,72.0,43.01645936306235,37.04376076034095,0
387.0,20.0,94.0,157.0,13.93,938.0,845.0,3.0,25.510612,72.0,40.61055135563665,84.89241813574147,0
387.0,20.0,94.0,157.0,11.61,938.0,845.0,3.0,34.77027468,72.0,23.22627011142852,24.21871732026926,0
387.0,20.0,94.0,157.0,14.32,938.0,845.0,7.0,36.83870268,168.0,29.80530391206147,85.410521876386,0
387.0,20.0,94.0,157.0,13.93,938.0,845.0,7.0,45.89841732,168.0,16.095247319245306,44.61358810677441,1
387.0,20.0,94.0,157.0,11.61,938.0,845.0,7.0,41.66503468,168.0,12.524846388950452,27.09945799144516,2
387.0,20.0,94.0,157.0,14.32,938.0,845.0,56.0,56.33708396,1344.0,23.547936197599284,54.01102314304279,0
387.0,20.0,94.0,157.0,13.93,938.0,845.0,56.0,47.96684532,1344.0,19.13408912104212,37.97435974043556,2
387.0,20.0,94.0,157.0,11.61,938.0,845.0,56.0,61.45989064,1344.0,28.346244474034883,39.94110313733459,0
355.0,19.0,97.0,145.0,13.13,967.0,871.0,28.0,44.02993736,672.0,8.109385478599393,41.51029754484006,0
355.0,19.0,97.0,145.0,12.25,967.0,871.0,28.0,55.45455468,672.0,43.97579230664666,76.21181284828644,0
491.0,26.0,123.0,210.0,3.93,882.0,699.0,28.0,55.55108132,672.0,44.44842977918412,57.74128936726781,0
491.0,26.0,123.0,201.0,3.93,822.0,699.0,28.0,57.915984,672.0,32.92646856078981,41.791538940920255,1
491.0,26.0,123.0,210.0,3.93,882.0,699.0,3.0,25.60910856945864,72.0,26.443854653764816,62.723364831764286,1
491.0,26.0,123.0,210.0,3.93,882.0,699.0,7.0,33.488834284729315,168.0,17.38110465145311,70.13054719562355,0
491.0,26.0,123.0,210.0,3.93,882.0,699.0,56.0,59.59042571527068,1344.0,37.55180078827794,39.083680051347365,0
491.0,26.0,123.0,201.0,3.93,822.0,699.0,3.0,29.54897143054136,72.0,32.38924690215517,48.948437106774605,0
491.0,26.0,123.0,201.0,3.93,822.0,699.0,7.0,37.92118,168.0,11.504677573795652,28.53202653358633,0
491.0,26.0,123.0,201.0,3.93,822.0,699.0,56.0,61.85584685418796,1344.0,41.4370873797537,32.68045446742762,0
424.0,22.0,132.0,178.0,8.48,822.0,750.0,28.0,62.05284,672.0,37.90148971692676,67.6782497775488,0
424.0,22.0,132.0,178.0,8.48,882.0,750.0,3.0,32.01138571527068,72.0,42.99199653167696,32.70068433869389,1
424.0,22.0,132.0,168.0,8.92,822.0,750.0,28.0,72.09850532,672.0,34.0287803355344,56.76143685669421,2
424.0,22.0,132.0,178.0,8.48,822.0,750.0,7.0,39.004642284729314,168.0,29.5366078374316,69.63323832057029,0
424.0,22.0,132.0,178.0,8.48,822.0,750.0,56.0,65.69721314581203,1344.0,21.729721451624755,27.48138461663207,2
424.0,22.0,132.0,168.0,8.92,822.0,750.0,3.0,32.10988228472932,72.0,42.30913933416053,59.71185537402325,0
424.0,22.0,132.0,168.0,8.92,822.0,750.0,7.0,40.28509771527068,168.0,39.642555580016335,37.95939485909547,0
424.0,22.0,132.0,168.0,8.92,822.0,750.0,56.0,74.3649114581204,1344.0,6.808746804247576,87.40488126663058,0
202.0,11.0,141.0,206.0,1.72,942.0,801.0,28.0,21.96670536,672.0,6.05467897989008,53.84819527039473,0
202.0,11.0,141.0,206.0,1.72,942.0,801.0,3.0,9.84965714581204,72.0,20.058534675121983,76.41947848426108,2
202.0,11.0,141.0,206.0,1.72,942.0,801.0,7.0,15.069975430541358,168.0,37.422133231273314,58.515857950938326,0
202.0,11.0,141.0,206.0,1.72,942.0,801.0,56.0,23.24519085418796,1344.0,44.49104517259778,23.038877299837345,0
284.0,15.0,141.0,179.0,5.46,842.0,801.0,28.0,43.73346268,672.0,11.016675644141127,64.32059629158157,0
284.0,15.0,141.0,179.0,5.46,842.0,801.0,3.0,13.39553371527068,72.0,28.765228614085405,86.598233954466,0
284.0,15.0,141.0,179.0,5.46,842.0,801.0,7.0,24.13166,168.0,20.23563426524086,62.11282741024319,1
284.0,15.0,141.0,179.0,5.46,842.0,801.0,56.0,44.520450284729314,1344.0,43.79657591258413,77.34322015987532,0
359.0,19.0,141.0,154.0,10.91,942.0,801.0,28.0,62.93536928,672.0,38.684756925428346,81.89445243438854,0
359.0,19.0,141.0,154.0,10.91,942.0,801.0,28.0,59.49488404,672.0,38.53314818844552,35.96558403642527,0
359.0,19.0,141.0,154.0,10.91,942.0,801.0,3.0,25.11662571527068,72.0,23.74772639179881,34.84313879357586,0
359.0,19.0,141.0,154.0,10.91,942.0,801.0,3.0,23.63917714581204,72.0,21.592780093506608,62.76866921956942,0
359.0,19.0,141.0,154.0,10.91,942.0,801.0,7.0,35.75425543054136,168.0,15.93628287722825,48.77199288646933,0
359.0,19.0,141.0,154.0,10.91,942.0,801.0,7.0,38.610656,168.0,7.255019866037085,78.79029120067042,0
359.0,19.0,141.0,154.0,10.91,942.0,801.0,56.0,68.75060685418796,1344.0,39.588895050202126,83.00161863786079,1
359.0,19.0,141.0,154.0,10.91,942.0,801.0,56.0,66.78067543054136,1344.0,37.516040365203104,44.73949655119027,1
436.0,0.0,0.0,218.0,0.0,838.4,719.7,28.0,23.84897484,672.0,44.98870693144522,36.58093912821374,1
289.0,0.0,0.0,192.0,0.0,913.2,895.3,90.0,32.068218236,2160.0,44.86547348295622,74.63678606707032,0
289.0,0.0,0.0,192.0,0.0,913.2,895.3,3.0,11.654902304,72.0,27.21726822410509,39.23642248836953,0
393.0,0.0,0.0,192.0,0.0,940.6,785.6,3.0,19.199148696,72.0,35.75949660722042,77.58300229595748,0
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90.0,48.846616696,2160.0,42.79062919529712,49.66167775541339,1
393.0,0.0,0.0,192.0,0.0,940.6,785.6,28.0,39.604880392,672.0,38.98589562709646,66.72849295040294,0
480.0,0.0,0.0,192.0,0.0,936.2,712.2,28.0,43.942373908,672.0,14.893924069727904,26.68747196842677,0
480.0,0.0,0.0,192.0,0.0,936.2,712.2,7.0,34.569637164,168.0,23.02176541240374,63.67015272736011,0
480.0,0.0,0.0,192.0,0.0,936.2,712.2,90.0,54.315540328,2160.0,10.1663766060598,51.62373751160604,0
480.0,0.0,0.0,192.0,0.0,936.2,712.2,3.0,24.404692496,72.0,43.16204109034889,61.06259242228319,0
333.0,0.0,0.0,192.0,0.0,931.2,842.6,3.0,15.615941924,72.0,29.2469853780352,31.76099454214044,0
255.0,0.0,0.0,192.0,0.0,889.8,945.0,90.0,21.859147104,2160.0,14.14571222013851,71.58116214609275,1
255.0,0.0,0.0,192.0,0.0,889.8,945.0,7.0,10.222171176,168.0,31.86802737623427,80.39579542802599,0
289.0,0.0,0.0,192.0,0.0,913.2,895.3,7.0,14.596896395999998,168.0,29.72512961831584,35.171786006354296,0
255.0,0.0,0.0,192.0,0.0,889.8,945.0,28.0,18.746162964,672.0,19.32650872131362,26.70001888641132,0
333.0,0.0,0.0,192.0,0.0,931.2,842.6,28.0,31.966865264,672.0,9.54230368798516,21.654701023243547,0
333.0,0.0,0.0,192.0,0.0,931.2,842.6,7.0,23.404952296,168.0,31.862927823711985,64.93800503102862,0
289.0,0.0,0.0,192.0,0.0,913.2,895.3,28.0,25.573354316,672.0,25.81230803615173,62.49658252621465,1
333.0,0.0,0.0,192.0,0.0,931.2,842.6,90.0,41.680203152,2160.0,35.892735669425576,58.2688188899849,0
393.0,0.0,0.0,192.0,0.0,940.6,785.6,7.0,27.742445812,168.0,25.80654004447973,36.23629672811828,1
255.0,0.0,0.0,192.0,0.0,889.8,945.0,3.0,8.204074924,72.0,39.0872600127416,47.36341971338602,0
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,7.0,9.617500724,168.0,27.076273550979423,61.61334346303212,0
239.6,359.4,0.0,185.7,0.0,941.6,664.3,7.0,25.422359072,168.0,27.43751886141545,54.773680120141854,1
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,7.0,15.691094808,168.0,40.0661441063338,89.14498641504211,0
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,28.0,27.935499092,672.0,21.139314648495883,29.55078267897132,0
193.5,290.2,0.0,185.7,0.0,998.2,704.3,28.0,32.626693796000005,672.0,10.36060913802563,68.66011878333157,0
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7.0,17.236210524,168.0,6.151307052533559,48.30231376730045,0
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,7.0,19.765208492,168.0,35.20549022694476,49.97397304479304,1
239.6,359.4,0.0,185.7,0.0,941.6,664.3,28.0,39.435269296,672.0,29.812382054138588,70.23184359607234,0
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,28.0,25.74503384,672.0,33.16319072396894,68.47053059270587,1
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28.0,33.082437432,672.0,13.518566460356428,89.38791955915318,1
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7.0,24.065470304,168.0,10.45485902347079,28.987600261788767,0
210.7,316.1,0.0,185.7,0.0,977.0,689.3,7.0,21.819846972,168.0,5.581786626715277,27.287675456891645,2
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28.0,21.066249704,672.0,19.02350235226388,70.70371719901189,0
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7.0,14.843728804,168.0,28.59670747418532,60.48708419044864,2
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28.0,32.051670812,672.0,20.68976180398929,39.19124665918641,0
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7.0,11.957582268,168.0,22.498996880949164,25.559355829229062,0
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7.0,25.447869684,168.0,41.166347779749934,25.996077471750137,0
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28.0,22.489328168,672.0,18.93021868093201,82.59336122648827,0
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28.0,25.216895224,672.0,25.55957956639244,33.430712730312,0
228.0,342.1,0.0,185.7,0.0,955.8,674.3,28.0,39.699338604,672.0,36.34612050964572,42.63600934808645,1
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,7.0,13.089012384,168.0,20.861711292850806,35.86594815588916,0
316.1,210.7,0.0,185.7,0.0,977.0,689.3,28.0,38.70028788,672.0,29.88346800911494,44.849741408235616,0
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7.0,7.507014687999999,168.0,39.49454834986981,24.85966899222653,1
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28.0,17.576122192,672.0,42.98082494630569,56.334185363578925,0
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7.0,21.179323768,168.0,10.882939237161516,24.73287945145504,2
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28.0,18.19871902,672.0,42.06350500645978,76.02495554756531,1
193.5,290.2,0.0,185.7,0.0,998.2,704.3,7.0,17.200357771999997,168.0,24.684651723181528,36.35984573373031,2
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28.0,22.629981272,672.0,15.329775531958331,57.80083402231574,1
290.2,193.5,0.0,185.7,0.0,998.2,704.3,7.0,21.859147104,168.0,23.36543024953045,81.60553612930208,0
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,7.0,12.37264682,168.0,44.201303011419085,65.56141583330358,0
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28.0,25.726417988,672.0,24.704723759714785,57.307045058593474,1
210.7,316.1,0.0,185.7,0.0,977.0,689.3,28.0,37.813621744,672.0,18.150064411500328,42.70336271807629,0
228.0,342.1,0.0,185.7,0.0,955.8,674.3,7.0,21.917063088,168.0,30.33603417266903,43.31013391407386,0
290.2,193.5,0.0,185.7,0.0,998.2,704.3,28.0,33.0431373,672.0,14.605824751127724,66.86408686387331,0
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7.0,14.54104884,168.0,8.034533124346556,89.58975528548173,2
238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28.0,26.91369566,672.0,10.155188876425967,66.3287432894565,0
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,7.0,7.995853172,168.0,10.121833558310897,59.04483921590175,0
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28.0,31.899986092,672.0,11.076107740491777,71.14553571674722,0
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7.0,10.335934716,168.0,10.553086905976404,52.56439285986027,0
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28.0,19.765208492,672.0,30.634989792128582,24.209963982054965,0
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28.0,37.437857324,672.0,12.275203375965791,59.360777111453686,0
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7.0,11.483912255999998,168.0,18.82669133295453,87.03376991537661,0
316.1,210.7,0.0,185.7,0.0,977.0,689.3,7.0,24.437787344,168.0,40.87153639624047,32.271205965036174,1
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28.0,17.596806471999997,672.0,23.95846561051489,68.3003423574466,0
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7.0,10.730314988,168.0,31.702309540841085,34.06535820613395,1
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28.0,31.38150014,672.0,11.892794848065192,57.50793791311569,1
339.0,0.0,0.0,197.0,0.0,968.0,781.0,3.0,13.22414968,72.0,12.691560752346833,26.76735147527037,0
339.0,0.0,0.0,197.0,0.0,968.0,781.0,7.0,20.96696516,168.0,6.6347446506591545,51.52596553807296,0
339.0,0.0,0.0,197.0,0.0,968.0,781.0,14.0,27.04124872,336.0,11.757402522886585,72.93143302266722,0
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28.0,32.03994972,672.0,16.143613561278343,44.330006696728745,1
339.0,0.0,0.0,197.0,0.0,968.0,781.0,90.0,35.17017076,2160.0,12.080419371069873,66.54382071410527,0
339.0,0.0,0.0,197.0,0.0,968.0,781.0,180.0,36.44570136,4320.0,8.548101350282224,75.68149725528104,0
339.0,0.0,0.0,197.0,0.0,968.0,781.0,365.0,38.89334116,8760.0,9.825434844024032,84.90244736356169,0
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3.0,6.467284879999999,72.0,23.43115072130903,36.42494572988175,0
236.0,0.0,0.0,194.0,0.0,968.0,885.0,14.0,12.83804312,336.0,13.2533487362317,47.95211410665157,0
236.0,0.0,0.0,194.0,0.0,968.0,885.0,28.0,18.41590396,672.0,19.57079444192302,30.66912093312922,0
236.0,0.0,0.0,194.0,0.0,968.0,885.0,90.0,21.94602108,2160.0,25.13669083419428,89.47384515108627,1
236.0,0.0,0.0,193.0,0.0,968.0,885.0,180.0,24.10408096,4320.0,32.615793145174614,84.89006775470067,0
236.0,0.0,0.0,193.0,0.0,968.0,885.0,365.0,25.08313688,8760.0,6.5724855936439575,57.79699911963917,0
277.0,0.0,0.0,191.0,0.0,968.0,856.0,14.0,21.26343984,336.0,36.976415956361706,78.94233060634949,0
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28.0,25.96566616,672.0,30.11601557963631,56.46705840904296,1
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3.0,11.36256448,72.0,8.270361277954876,63.65099816019318,0
277.0,0.0,0.0,191.0,0.0,968.0,856.0,90.0,31.25394708,2160.0,39.94314496427109,26.23871024812116,1
277.0,0.0,0.0,191.0,0.0,968.0,856.0,180.0,32.32952964,4320.0,41.83489602127253,72.86892943477656,0
277.0,0.0,0.0,191.0,0.0,968.0,856.0,360.0,33.70158688,8640.0,7.44311839419455,28.93994385446644,0
254.0,0.0,0.0,198.0,0.0,968.0,863.0,3.0,9.307926,72.0,16.07510592588815,77.824734117677,0
254.0,0.0,0.0,198.0,0.0,968.0,863.0,90.0,26.94472208,2160.0,37.24805119172245,74.741966136927,0
254.0,0.0,0.0,198.0,0.0,968.0,863.0,180.0,27.62730332,4320.0,34.93038761534633,69.61212884200836,0
254.0,0.0,0.0,198.0,0.0,968.0,863.0,365.0,29.7853632,8760.0,12.380840774255091,22.531226636733347,0
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180.0,34.48758952,4320.0,13.373972933468412,41.218984916173,1
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365.0,36.14922668,8760.0,19.81888411165528,38.417879893759,0
307.0,0.0,0.0,193.0,0.0,968.0,812.0,3.0,12.54156844,72.0,24.380919407640853,45.20954852300633,0
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28.0,27.53077668,672.0,29.73019086121184,26.134992273468697,0
307.0,0.0,0.0,193.0,0.0,968.0,812.0,90.0,32.922479,2160.0,19.756545582790896,85.5870476121744,0
236.0,0.0,0.0,193.0,0.0,968.0,885.0,7.0,9.99050724,168.0,23.50138864532592,58.76615684986634,0
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7.0,7.839342119999999,168.0,34.89883752535026,41.38670174606165,0
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28.0,12.24509376,672.0,6.467328115623916,47.78870619519984,0
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7.0,11.1695112,168.0,15.09747777376083,51.30417783533849,0
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28.0,17.3403214,672.0,33.5339834353821,62.04160333524321,0
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7.0,17.54026944,168.0,40.808273507487975,56.09755993875484,0
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28.0,30.57136584,672.0,25.467097684626644,84.35743812500921,0
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7.0,14.2032056,168.0,26.284539410612627,54.78744380340812,0
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,28.0,24.49708228,672.0,9.286880453591042,89.45106103763189,2
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7.0,15.57526284,168.0,22.896494672938186,79.59974704215671,0
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28.0,26.84819544,672.0,26.30469065820093,34.59573600501351,0
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7.0,26.0621928,168.0,14.698820145389186,85.14166502507413,0
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28.0,38.21075992,672.0,15.769729237975238,28.145647851983327,1
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28.0,43.69898888,672.0,20.091366524184902,77.22147959438341,1
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7.0,30.14389072,168.0,5.802847911109055,46.6436305433606,0
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7.0,12.73462172,168.0,17.88316662332713,81.45820243115486,2
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28.0,20.87043852,672.0,13.457920279861783,80.76396830752152,0
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7.0,20.27748916,168.0,18.099894087116585,76.41477800823348,0
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28.0,34.29453624,672.0,9.790485272770049,75.3021305414943,1
203.5,305.3,0.0,203.5,0.0,963.4,630.0,7.0,19.539060364,168.0,40.6210912295958,41.32753973686285,1
250.2,166.8,0.0,203.5,0.0,977.6,694.1,90.0,47.714497104,2160.0,28.743698142161943,25.66434981358765,0
157.0,236.0,0.0,192.0,0.0,935.4,781.2,90.0,43.377003588,2160.0,32.164092765779586,48.208612513561306,0
141.3,212.0,0.0,203.5,0.0,971.8,748.5,28.0,29.89223198,672.0,36.56684954429353,32.146716049055605,0
166.8,250.2,0.0,203.5,0.0,975.6,692.6,3.0,6.902344236,72.0,24.93768795716229,68.64657622317232,0
122.6,183.9,0.0,203.5,0.0,958.2,800.1,90.0,33.192064116000005,2160.0,8.476811523496949,44.22698085764499,1
183.9,122.6,0.0,203.5,0.0,959.2,800.0,3.0,4.9035533120000006,72.0,26.484261672741912,88.29271406019404,0
102.0,153.0,0.0,192.0,0.0,887.0,942.0,3.0,4.565020596,72.0,28.473644720835164,64.86804541417324,0
102.0,153.0,0.0,192.0,0.0,887.0,942.0,90.0,25.460969728,2160.0,34.8175789673732,77.57363945440527,0
122.6,183.9,0.0,203.5,0.0,958.2,800.1,28.0,24.290928956,672.0,22.266381849187177,29.276727091929388,0
166.8,250.2,0.0,203.5,0.0,975.6,692.6,28.0,33.947729812,672.0,10.10321211182255,80.34101375908358,0
200.0,133.0,0.0,192.0,0.0,965.4,806.2,3.0,11.41427518,72.0,16.351036231948978,84.59300333593761,0
108.3,162.4,0.0,203.5,0.0,938.2,849.0,28.0,20.593958644,672.0,19.5232918559454,54.09433431732551,2
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7.0,25.893960656,168.0,30.83668965326405,62.43770564256842,1
108.3,162.4,0.0,203.5,0.0,938.2,849.0,90.0,29.231713972,2160.0,27.83113218675648,73.53668606320969,0
116.0,173.0,0.0,192.0,0.0,909.8,891.9,90.0,31.023662096,2160.0,19.24386903591385,32.23870390822888,1
141.3,212.0,0.0,203.5,0.0,971.8,748.5,7.0,10.3938507,168.0,44.46060995171919,55.17962535244097,1
157.0,236.0,0.0,192.0,0.0,935.4,781.2,28.0,33.664355176,672.0,29.230992774275485,47.90641194406192,1
133.0,200.0,0.0,192.0,0.0,927.4,839.2,28.0,27.874825204,672.0,14.48907166943978,30.24617945135744,0
250.2,166.8,0.0,203.5,0.0,977.6,694.1,7.0,19.35014394,168.0,9.07129890481615,45.7274095604072,0
173.0,116.0,0.0,192.0,0.0,946.8,856.8,7.0,11.392211948,168.0,11.11436556737328,24.772061656984548,0
192.0,288.0,0.0,192.0,0.0,929.8,716.1,3.0,12.788400847999998,72.0,14.838309135380324,21.80683348646409,0
192.0,288.0,0.0,192.0,0.0,929.8,716.1,28.0,39.321505756,672.0,11.427254930382226,29.4616402408376,0
153.0,102.0,0.0,192.0,0.0,888.0,943.1,3.0,4.782205536,72.0,12.46268096205223,87.41805781124216,0
288.0,192.0,0.0,192.0,0.0,932.0,717.8,3.0,16.10960674,72.0,16.403806747753883,58.467067512651184,0
305.3,203.5,0.0,203.5,0.0,965.4,631.0,28.0,43.377003588,672.0,11.934943811790191,87.6075512807254,1
236.0,157.0,0.0,192.0,0.0,972.6,749.1,7.0,20.416073836,168.0,40.870616985057005,50.27485148310924,0
173.0,116.0,0.0,192.0,0.0,946.8,856.8,3.0,6.940954892,72.0,8.209349826465688,41.82712931596817,0
212.0,141.3,0.0,203.5,0.0,973.4,750.0,7.0,15.0305768,168.0,25.980455582810187,55.429930398817085,2
236.0,157.0,0.0,192.0,0.0,972.6,749.1,3.0,13.5654403,72.0,21.41587307958646,50.76581820430371,2
183.9,122.6,0.0,203.5,0.0,959.2,800.0,90.0,32.53292506,2160.0,44.29514467634426,27.39652789832208,1
166.8,250.2,0.0,203.5,0.0,975.6,692.6,7.0,15.748321315999998,168.0,9.481556086722094,64.85784202831444,2
102.0,153.0,0.0,192.0,0.0,887.0,942.0,7.0,7.675936308,168.0,20.914223961829663,35.12267277567197,0
288.0,192.0,0.0,192.0,0.0,932.0,717.8,28.0,38.804398756000005,672.0,43.77881733101476,63.37115684284807,2
212.0,141.3,0.0,203.5,0.0,973.4,750.0,28.0,33.003837168,672.0,39.62028503575921,65.51407646787074,0
102.0,153.0,0.0,192.0,0.0,887.0,942.0,28.0,17.275510655999998,672.0,37.6828828379712,30.64173971900537,0
173.0,116.0,0.0,192.0,0.0,946.8,856.8,28.0,24.281965768,672.0,15.316113081797592,24.29447389774677,0
183.9,122.6,0.0,203.5,0.0,959.2,800.0,28.0,24.046164976,672.0,11.835503495602634,74.65331102479078,0
133.0,200.0,0.0,192.0,0.0,927.4,839.2,90.0,36.588422892,2160.0,31.74572879697724,52.18602966385241,0
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90.0,50.732333556,2160.0,42.17503956510343,24.071465685383306,0
